state,f_hz,kappa_ba,qfi,N_basis,converged,n_target,loss_config,eta
sqz_vac_p,21.544347,2.049466585151084,20.95132292192086,70,True,2.0,injection,0.9
sqz_vac_p,14.677993,4.420859296356944,20.95132292192089,70,True,2.0,injection,0.9
sqz_vac_p,10.0,9.529879754433946,20.95132292192084,70,True,2.0,injection,0.9
opt_fock_sup,1000.0,0.0001605616331183,15.597042797747044,20,True,2.0,injection,0.9
opt_fock_sup,681.292069,0.0006239596771251,15.597042797747037,20,True,2.0,injection,0.9
opt_fock_sup,464.158883,0.0021442527979022,15.59704279774705,20,True,2.0,injection,0.9
opt_fock_sup,316.227766,0.0063826566553663,15.59704279774704,20,True,2.0,injection,0.9
opt_fock_sup,215.443469,0.0167111976818866,15.597042797747044,20,True,2.0,injection,0.9
opt_fock_sup,146.779927,0.0399999582749475,15.597042797747072,20,True,2.0,injection,0.9
opt_fock_sup,100.0,0.0908589947410972,15.597042797747031,20,True,2.0,injection,0.9
opt_fock_sup,68.129207,0.2008134937831689,15.597042797747063,20,True,2.0,injection,0.9
