state,f_hz,kappa_ba,qfi,N_basis,converged,n_target,loss_config,eta
fock,681.2920690579615,0.0006239596771251925,26.419619259105232,20,True,5.0,paper_pn_noba,0.9
fock,464.15888336127773,0.0021442527979022635,26.419619259105232,20,True,5.0,paper_pn_noba,0.9
fock,316.2277660168379,0.0063826566553663415,26.419619259105232,20,True,5.0,paper_pn_noba,0.9
fock,215.44346900318845,0.0167111976818866,26.419619259105232,20,True,5.0,paper_pn_noba,0.9
fock,146.77992676220705,0.03999995827494754,26.419619259105232,20,True,5.0,paper_pn_noba,0.9
fock,100.0,0.09085899474109728,26.419619259105232,20,True,5.0,paper_pn_noba,0.9
fock,68.12920690579615,0.2008134937831689,26.419619259105232,20,True,5.0,paper_pn_noba,0.9
fock,46.4158883361278,0.43789740209265715,26.419619259105232,20,True,5.0,paper_pn_noba,0.9
fock,31.622776601683793,0.94877328660851,26.419619259105232,20,True,5.0,paper_pn_noba,0.9
fock,21.544346900318843,2.049466585151084,26.419619259105232,20,True,5.0,paper_pn_noba,0.9
fock,14.677992676220699,4.420859296356944,26.419619259105232,20,True,5.0,paper_pn_noba,0.9
fock,10.0,9.529879754433946,26.419619259105232,20,True,5.0,paper_pn_noba,0.9
opt_fock_sup,1000.0,0.00016056163311836322,5.488365707242745,20,True,5.0,paper_pn_noba,0.9
opt_fock_sup,681.2920690579615,0.0006239596771251925,5.488365707242745,20,True,5.0,paper_pn_noba,0.9
opt_fock_sup,464.15888336127773,0.0021442527979022635,5.488365707242745,20,True,5.0,paper_pn_noba,0.9
opt_fock_sup,316.2277660168379,0.0063826566553663415,5.488365707242745,20,True,5.0,paper_pn_noba,0.9
opt_fock_sup,215.44346900318845,0.0167111976818866,5.488365707242745,20,True,5.0,paper_pn_noba,0.9
opt_fock_sup,146.77992676220705,0.03999995827494754,5.488365707242745,20,True,5.0,paper_pn_noba,0.9
opt_fock_sup,100.0,0.09085899474109728,5.488365707242745,20,True,5.0,paper_pn_noba,0.9
opt_fock_sup,68.12920690579615,0.2008134937831689,5.488365707242745,20,True,5.0,paper_pn_noba,0.9
opt_fock_sup,46.4158883361278,0.43789740209265715,5.488365707242745,20,True,5.0,paper_pn_noba,0.9
opt_fock_sup,31.622776601683793,0.94877328660851,5.488365707242745,20,True,5.0,paper_pn_noba,0.9
opt_fock_sup,21.544346900318843,2.049466585151084,5.488365707242745,20,True,5.0,paper_pn_noba,0.9
opt_fock_sup,14.677992676220699,4.420859296356944,5.488365707242745,20,True,5.0,paper_pn_noba,0.9
opt_fock_sup,10.0,9.529879754433946,5.488365707242745,20,True,5.0,paper_pn_noba,0.9
opt_matched,1000.0,0.00016056163311836322,15.880405320221799,20,True,5.0,paper_pn_noba,0.9
opt_matched,681.2920690579615,0.0006239596771251925,15.880405320221799,20,True,5.0,paper_pn_noba,0.9
opt_matched,464.15888336127773,0.0021442527979022635,15.880405320221799,20,True,5.0,paper_pn_noba,0.9
opt_matched,316.2277660168379,0.0063826566553663415,15.880405320221799,20,True,5.0,paper_pn_noba,0.9
opt_matched,215.44346900318845,0.0167111976818866,15.880405320221799,20,True,5.0,paper_pn_noba,0.9
opt_matched,146.77992676220705,0.03999995827494754,15.880405320221799,20,True,5.0,paper_pn_noba,0.9
opt_matched,100.0,0.09085899474109728,15.880405320221799,20,True,5.0,paper_pn_noba,0.9
opt_matched,68.12920690579615,0.2008134937831689,15.880405320221799,20,True,5.0,paper_pn_noba,0.9
opt_matched,46.4158883361278,0.43789740209265715,15.880405320221799,20,True,5.0,paper_pn_noba,0.9
opt_matched,31.622776601683793,0.94877328660851,15.880405320221799,20,True,5.0,paper_pn_noba,0.9
opt_matched,21.544346900318843,2.049466585151084,15.880405320221799,20,True,5.0,paper_pn_noba,0.9
opt_matched,14.677992676220699,4.420859296356944,15.880405320221799,20,True,5.0,paper_pn_noba,0.9
opt_matched,10.0,9.529879754433946,15.880405320221799,20,True,5.0,paper_pn_noba,0.9
