state,f_hz,kappa_ba,qfi,N_basis,converged,n_target,loss_config,eta
sqz_cat,46.415888,0.4378974020926571,12.220736013853015,30,True,2.0,ba2_injection,0.9
sqz_cat,31.622777,0.94877328660851,12.21959540590388,70,True,2.0,ba2_injection,0.9
sqz_cat,21.544347,2.049466585151084,12.219596977780068,50,True,2.0,ba2_injection,0.9
sqz_cat,14.677993,4.420859296356944,12.22073601385301,30,True,2.0,ba2_injection,0.9
sqz_cat,10.0,9.529879754433946,12.2195954059038,70,True,2.0,ba2_injection,0.9
fock,1000.0,0.0001605616331183,13.535693770456106,20,True,2.0,ba2_injection,0.9
fock,681.292069,0.0006239596771251,13.535693770456106,20,True,2.0,ba2_injection,0.9
fock,464.158883,0.0021442527979022,13.535693770456112,20,True,2.0,ba2_injection,0.9
fock,316.227766,0.0063826566553663,13.535693770456122,20,True,2.0,ba2_injection,0.9
fock,215.443469,0.0167111976818866,13.535693770456112,20,True,2.0,ba2_injection,0.9
fock,146.779927,0.0399999582749475,13.535693770456112,20,True,2.0,ba2_injection,0.9
fock,100.0,0.0908589947410972,13.535693770456096,20,True,2.0,ba2_injection,0.9
fock,68.129207,0.2008134937831689,13.535693770456136,20,True,2.0,ba2_injection,0.9
fock,46.415888,0.4378974020926571,13.53569377045613,20,True,2.0,ba2_injection,0.9
fock,31.622777,0.94877328660851,13.535693770456117,20,True,2.0,ba2_injection,0.9
fock,21.544347,2.049466585151084,13.535693770456106,20,True,2.0,ba2_injection,0.9
fock,14.677993,4.420859296356944,13.535693770456112,20,True,2.0,ba2_injection,0.9
fock,10.0,9.529879754433946,13.535693770456133,20,True,2.0,ba2_injection,0.9
sqz_vac_p,1000.0,0.0001605616331183,20.95132292192104,70,True,2.0,ba2_injection,0.9
sqz_vac_p,681.292069,0.0006239596771251,20.951322921920905,70,True,2.0,ba2_injection,0.9
sqz_vac_p,464.158883,0.0021442527979022,20.951322921920937,70,True,2.0,ba2_injection,0.9
sqz_vac_p,316.227766,0.0063826566553663,20.951322921920934,70,True,2.0,ba2_injection,0.9
sqz_vac_p,215.443469,0.0167111976818866,20.951322921920923,70,True,2.0,ba2_injection,0.9
sqz_vac_p,146.779927,0.0399999582749475,20.951322921921,70,True,2.0,ba2_injection,0.9
sqz_vac_p,100.0,0.0908589947410972,20.95132292192091,70,True,2.0,ba2_injection,0.9
sqz_vac_p,68.129207,0.2008134937831689,20.951322921920884,70,True,2.0,ba2_injection,0.9
sqz_vac_p,46.415888,0.4378974020926571,20.951322921920948,70,True,2.0,ba2_injection,0.9
sqz_vac_p,31.622777,0.94877328660851,20.951322921920983,70,True,2.0,ba2_injection,0.9
sqz_vac_p,21.544347,2.049466585151084,20.95132292192087,70,True,2.0,ba2_injection,0.9
sqz_vac_p,14.677993,4.420859296356944,20.951322921920905,70,True,2.0,ba2_injection,0.9
sqz_vac_p,10.0,9.529879754433946,20.9513229219208,70,True,2.0,ba2_injection,0.9
opt_fock_sup,1000.0,0.0001605616331183,15.597042797747037,20,True,2.0,ba2_injection,0.9
opt_fock_sup,681.292069,0.0006239596771251,15.597042797747037,20,True,2.0,ba2_injection,0.9
opt_fock_sup,464.158883,0.0021442527979022,15.597042797747047,20,True,2.0,ba2_injection,0.9
opt_fock_sup,316.227766,0.0063826566553663,15.59704279774704,20,True,2.0,ba2_injection,0.9
opt_fock_sup,215.443469,0.0167111976818866,15.597042797747047,20,True,2.0,ba2_injection,0.9
opt_fock_sup,146.779927,0.0399999582749475,15.597042797747072,20,True,2.0,ba2_injection,0.9
opt_fock_sup,100.0,0.0908589947410972,15.597042797747031,20,True,2.0,ba2_injection,0.9
opt_fock_sup,68.129207,0.2008134937831689,15.59704279774706,20,True,2.0,ba2_injection,0.9
opt_fock_sup,46.415888,0.4378974020926571,15.59704279774705,20,True,2.0,ba2_injection,0.9
opt_fock_sup,31.622777,0.94877328660851,15.597042797747058,20,True,2.0,ba2_injection,0.9
opt_fock_sup,21.544347,2.049466585151084,15.59704279774706,20,True,2.0,ba2_injection,0.9
opt_fock_sup,14.677993,4.420859296356944,15.597042797747044,20,True,2.0,ba2_injection,0.9
opt_fock_sup,10.0,9.529879754433946,15.597042797747063,20,True,2.0,ba2_injection,0.9
