state,ordering,loss_placement,f_hz,kappa,qfi_epsilon_a,sigma_h,sigma_h_over_hsql,method,cutoff,converged
cat_even,BA1,concurrent,464.15888336127773,0.425584997186887,7.355383059448286,6.302216360020203e-25,0.7993172681069101,fock,73,True
cat_even,BA1,concurrent,562.341325190349,0.19810633841316985,8.106536360909713,7.26254647980998e-25,1.1159587578679486,fock,73,True
cat_even,BA1,concurrent,681.2920690579608,0.09213307477274686,8.290720638575069,8.69197605381004e-25,1.6181212990449758,fock,73,True
cat_even,BA1,concurrent,825.4041852680182,0.04282157580077135,8.33169040443056,1.0497629162253612e-24,2.3676478775176744,fock,73,True
cat_even,BA1,concurrent,1000.0,0.019894140793964385,8.340596426240486,1.270558396176083e-24,3.4717932177993194,fock,73,True
cat_even,BA1,detection,316.2277660168379,1.9551114949784008,2.2947512855877963,7.726845035246505e-25,0.6676693228807171,fock,212,True
cat_even,BA1,detection,383.1186849557285,0.9130574356463572,4.668032605602825,6.543444984278921e-25,0.6850133077417171,fock,83,True
cat_even,BA1,detection,464.15888336127773,0.425584997186887,6.572034246202776,6.667239367113273e-25,0.8456135512172009,fock,73,True
cat_even,BA1,detection,562.341325190349,0.19810633841316985,7.243189668193368,7.6831915995357e-25,1.1805948475118955,fock,73,True
cat_even,BA1,detection,681.2920690579608,0.09213307477274686,7.40775830748402,9.19541342488639e-25,1.7118425343349384,fock,73,True
cat_even,BA1,detection,825.4041852680182,0.04282157580077135,7.444364790404583,1.1105649570408962e-24,2.5047815299458573,fock,73,True
cat_even,BA1,detection,1000.0,0.019894140793964385,7.452322320310646,1.3441488633801573e-24,3.6728787292584717,fock,73,True
cat_even,BA2,injection,10.0,97079.71751816789,9.318144480737146,5.441602396883067e-26,0.001486914600093749,fock (kappa-independent),73,True
cat_even,BA2,injection,12.115276586285882,64666.33333740737,9.318144480737146,5.503241940401113e-26,0.0018218438860986945,fock (kappa-independent),73,True
cat_even,BA2,injection,14.677992676220699,42661.77822750102,9.318144480737146,5.592486112635152e-26,0.0022430078883583938,fock (kappa-independent),73,True
cat_even,BA2,injection,17.78279410038923,27774.396025481048,9.318144480737146,5.720957823391917e-26,0.0027798922705240332,fock (kappa-independent),73,True
cat_even,BA2,injection,21.544346900318832,17764.537446089365,9.318144480737146,5.90446799184003e-26,0.003475948441129577,fock (kappa-independent),73,True
cat_even,BA2,injection,26.10157215682536,11105.35318349556,9.318144480737146,6.163937176733177e-26,0.004396267299839918,fock (kappa-independent),73,True
cat_even,BA2,injection,31.622776601683793,6749.487979912539,9.318144480737146,6.526128844232176e-26,0.005639165799993045,fock (kappa-independent),73,True
cat_even,BA2,injection,38.311868495572874,3969.586460544283,9.318144480737146,7.02400952304178e-26,0.0073532214430597825,fock (kappa-independent),73,True
cat_even,BA2,injection,46.41588833612777,2252.376878641662,9.318144480737146,7.696687627418295e-26,0.009761796448068192,fock (kappa-independent),73,True
cat_even,BA2,injection,56.23413251903491,1232.2002252896486,9.318144480737146,8.589154522080481e-26,0.01319804594468853,fock (kappa-independent),73,True
cat_even,BA2,injection,68.12920690579611,651.1800343107965,9.318144480737146,9.752303004958272e-26,0.01815514574519119,fock (kappa-independent),73,True
cat_even,BA2,injection,82.54041852680182,333.75582333615046,9.318144480737146,1.124371853174106e-25,0.025359217691557204,fock (kappa-independent),73,True
cat_even,BA2,injection,100.0,166.75783567172073,9.318144480737146,1.3129492303553693e-25,0.03587625918636555,fock (kappa-independent),73,True
cat_even,BA2,injection,121.15276586285876,81.65466420304968,9.318144480737146,1.548699741821183e-25,0.051269582304315324,fock (kappa-independent),73,True
cat_even,BA2,injection,146.7799267622069,39.37455562134677,9.318144480737146,1.840842186539689e-25,0.07383162805362531,fock (kappa-independent),73,True
cat_even,BA2,injection,177.82794100389228,18.773411876910597,9.318144480737146,2.200490275542337e-25,0.10692485589269109,fock (kappa-independent),73,True
cat_even,BA2,injection,215.44346900318823,8.87845779448332,9.318144480737146,2.641125006960225e-25,0.15548249839713008,fock (kappa-independent),73,True
cat_even,BA2,injection,261.0157215682536,4.174744780956828,9.318144480737146,3.179138335216096e-25,0.22674374355296972,fock (kappa-independent),73,True
cat_even,BA2,injection,316.2277660168379,1.9551114949784008,9.318144480737146,3.834469549656953e-25,0.33133286304408344,fock,73,True
cat_even,BA2,injection,383.1186849557285,0.9130574356463572,9.318144480737146,4.6313614429786e-25,0.4848431107810151,fock,73,True
cat_even,BA2,injection,464.15888336127773,0.425584997186887,9.318144480737146,5.59926776192933e-25,0.7101614979860985,fock,73,True
cat_even,BA2,injection,562.341325190349,0.19810633841316985,9.318144480737146,6.773948216505847e-25,1.0408810268642106,fock,73,True
cat_even,BA2,injection,681.2920690579608,0.09213307477274686,9.318144480737146,8.198793382946379e-25,1.5263091059252574,fock,73,True
cat_even,BA2,injection,825.4041852680182,0.04282157580077135,9.318144480737146,9.926429642965521e-25,2.238818852546551,fock,73,True
cat_even,BA2,injection,1000.0,0.019894140793964385,9.318144480737146,1.2020664174029773e-24,3.2846392954815538,fock,73,True
cat_even,BA2,concurrent,10.0,97079.71751816789,8.343051116216866,5.750810720776215e-26,0.0015714055896468614,fock (kappa-independent),73,True
cat_even,BA2,concurrent,12.115276586285882,64666.33333740737,8.343051116216866,5.815952809784843e-26,0.0019253665717580194,fock (kappa-independent),73,True
cat_even,BA2,concurrent,14.677992676220699,42661.77822750102,8.343051116216866,5.910268106092469e-26,0.002370462387796955,fock (kappa-independent),73,True
cat_even,BA2,concurrent,17.78279410038923,27774.396025481048,8.343051116216866,6.046039968432074e-26,0.00293785416609814,fock (kappa-independent),73,True
cat_even,BA2,concurrent,21.544346900318832,17764.537446089365,8.343051116216866,6.239977740270631e-26,0.0036734623557875667,fock (kappa-independent),73,True
cat_even,BA2,concurrent,26.10157215682536,11105.35318349556,8.343051116216866,6.514190749852015e-26,0.004646076518526751,fock (kappa-independent),73,True
cat_even,BA2,concurrent,31.622776601683793,6749.487979912539,8.343051116216866,6.896963244516845e-26,0.005959600274619522,fock (kappa-independent),73,True
cat_even,BA2,concurrent,38.311868495572874,3969.586460544283,8.343051116216866,7.423135010944628e-26,0.007771053749022825,fock (kappa-independent),73,True
cat_even,BA2,concurrent,46.41588833612777,2252.376878641662,8.343051116216866,8.13403672189942e-26,0.010316491278330354,fock (kappa-independent),73,True
cat_even,BA2,concurrent,56.23413251903491,1232.2002252896486,8.343051116216866,9.077216287665009e-26,0.013947998875383989,fock (kappa-independent),73,True
cat_even,BA2,concurrent,68.12920690579611,651.1800343107965,8.343051116216866,1.030645838903935e-25,0.019186776095310467,fock (kappa-independent),73,True
cat_even,BA2,concurrent,82.54041852680182,333.75582333615046,8.343051116216866,1.1882620661657313e-25,0.02680020522165299,fock (kappa-independent),73,True
cat_even,BA2,concurrent,100.0,166.75783567172073,8.343051116216866,1.3875549808797963e-25,0.03791485685695729,fock (kappa-independent),73,True
cat_even,BA2,concurrent,121.15276586285876,81.65466420304968,8.343051116216866,1.6367015501959686e-25,0.05418287520129354,fock (kappa-independent),73,True
cat_even,BA2,concurrent,146.7799267622069,39.37455562134677,8.343051116216866,1.9454444131517936e-25,0.07802696470185973,fock (kappa-independent),73,True
cat_even,BA2,concurrent,177.82794100389228,18.773411876910597,8.343051116216866,2.325528795488843e-25,0.11300064994409646,fock (kappa-independent),73,True
cat_even,BA2,concurrent,215.44346900318823,8.87845779448332,8.343051116216866,2.7912017264688436e-25,0.16431748471506347,fock (kappa-independent),73,True
cat_even,BA2,concurrent,261.0157215682536,4.174744780956828,8.343051116216866,3.359786600995251e-25,0.23962800958046024,fock (kappa-independent),73,True
cat_even,BA2,concurrent,316.2277660168379,1.9551114949784008,8.343051116216866,4.0523557192065463e-25,0.35016019950866273,fock,73,True
cat_even,BA2,concurrent,383.1186849557285,0.9130574356463572,8.343051116216866,4.894529422680138e-25,0.5123933643095732,fock,73,True
cat_even,BA2,concurrent,464.15888336127773,0.425584997186887,8.343051116216866,5.917435109232544e-25,0.750515024478866,fock,73,True
cat_even,BA2,concurrent,562.341325190349,0.19810633841316985,8.343051116216866,7.158864463853229e-25,1.1000270383172368,fock,73,True
cat_even,BA2,concurrent,681.2920690579608,0.09213307477274686,8.343051116216866,8.664673646697216e-25,1.6130386105756385,fock,73,True
cat_even,BA2,concurrent,825.4041852680182,0.04282157580077135,8.343051116216866,1.0490479429826598e-24,2.366035318287014,fock,73,True
cat_even,BA2,concurrent,1000.0,0.019894140793964385,8.343051116216866,1.2703714707722417e-24,3.4712824452514033,fock,73,True
cat_even,BA2,detection,316.2277660168379,1.9551114949784008,2.2947512855877887,7.726845035246518e-25,0.6676693228807182,fock,212,True
cat_even,BA2,detection,383.1186849557285,0.9130574356463572,4.668032605602842,6.543444984278909e-25,0.6850133077417158,fock,83,True
cat_even,BA2,detection,464.15888336127773,0.425584997186887,6.572034246202776,6.667239367113273e-25,0.8456135512172009,fock,73,True
cat_even,BA2,detection,562.341325190349,0.19810633841316985,7.243189668193352,7.683191599535708e-25,1.1805948475118966,fock,73,True
cat_even,BA2,detection,681.2920690579608,0.09213307477274686,7.4077583074840145,9.195413424886391e-25,1.7118425343349388,fock,73,True
cat_even,BA2,detection,825.4041852680182,0.04282157580077135,7.444364790404581,1.1105649570408962e-24,2.5047815299458573,fock,73,True
cat_even,BA2,detection,1000.0,0.019894140793964385,7.452322320310637,1.3441488633801582e-24,3.6728787292584744,fock,73,True
cat_even,BA3,injection,10.0,97079.71751816789,9.318144480737146,5.441602396883067e-26,0.001486914600093749,fock (kappa-independent),73,True
cat_even,BA3,injection,12.115276586285882,64666.33333740737,9.318144480737146,5.503241940401113e-26,0.0018218438860986945,fock (kappa-independent),73,True
cat_even,BA3,injection,14.677992676220699,42661.77822750102,9.318144480737146,5.592486112635152e-26,0.0022430078883583938,fock (kappa-independent),73,True
cat_even,BA3,injection,17.78279410038923,27774.396025481048,9.318144480737146,5.720957823391917e-26,0.0027798922705240332,fock (kappa-independent),73,True
cat_even,BA3,injection,21.544346900318832,17764.537446089365,9.318144480737146,5.90446799184003e-26,0.003475948441129577,fock (kappa-independent),73,True
cat_even,BA3,injection,26.10157215682536,11105.35318349556,9.318144480737146,6.163937176733177e-26,0.004396267299839918,fock (kappa-independent),73,True
cat_even,BA3,injection,31.622776601683793,6749.487979912539,9.318144480737146,6.526128844232176e-26,0.005639165799993045,fock (kappa-independent),73,True
cat_even,BA3,injection,38.311868495572874,3969.586460544283,9.318144480737146,7.02400952304178e-26,0.0073532214430597825,fock (kappa-independent),73,True
cat_even,BA3,injection,46.41588833612777,2252.376878641662,9.318144480737146,7.696687627418295e-26,0.009761796448068192,fock (kappa-independent),73,True
cat_even,BA3,injection,56.23413251903491,1232.2002252896486,9.318144480737146,8.589154522080481e-26,0.01319804594468853,fock (kappa-independent),73,True
cat_even,BA3,injection,68.12920690579611,651.1800343107965,9.318144480737146,9.752303004958272e-26,0.01815514574519119,fock (kappa-independent),73,True
cat_even,BA3,injection,82.54041852680182,333.75582333615046,9.318144480737146,1.124371853174106e-25,0.025359217691557204,fock (kappa-independent),73,True
cat_even,BA3,injection,100.0,166.75783567172073,9.318144480737146,1.3129492303553693e-25,0.03587625918636555,fock (kappa-independent),73,True
cat_even,BA3,injection,121.15276586285876,81.65466420304968,9.318144480737146,1.548699741821183e-25,0.051269582304315324,fock (kappa-independent),73,True
cat_even,BA3,injection,146.7799267622069,39.37455562134677,9.318144480737146,1.840842186539689e-25,0.07383162805362531,fock (kappa-independent),73,True
cat_even,BA3,injection,177.82794100389228,18.773411876910597,9.318144480737146,2.200490275542337e-25,0.10692485589269109,fock (kappa-independent),73,True
cat_even,BA3,injection,215.44346900318823,8.87845779448332,9.318144480737146,2.641125006960225e-25,0.15548249839713008,fock (kappa-independent),73,True
cat_even,BA3,injection,261.0157215682536,4.174744780956828,9.318144480737146,3.179138335216096e-25,0.22674374355296972,fock (kappa-independent),73,True
cat_even,BA3,injection,316.2277660168379,1.9551114949784008,9.318144480737146,3.834469549656953e-25,0.33133286304408344,fock,73,True
cat_even,BA3,injection,383.1186849557285,0.9130574356463572,9.318144480737146,4.6313614429786e-25,0.4848431107810151,fock,73,True
cat_even,BA3,injection,464.15888336127773,0.425584997186887,9.318144480737146,5.59926776192933e-25,0.7101614979860985,fock,73,True
cat_even,BA3,injection,562.341325190349,0.19810633841316985,9.318144480737146,6.773948216505847e-25,1.0408810268642106,fock,73,True
cat_even,BA3,injection,681.2920690579608,0.09213307477274686,9.318144480737146,8.198793382946379e-25,1.5263091059252574,fock,73,True
cat_even,BA3,injection,825.4041852680182,0.04282157580077135,9.318144480737146,9.926429642965521e-25,2.238818852546551,fock,73,True
cat_even,BA3,injection,1000.0,0.019894140793964385,9.318144480737146,1.2020664174029773e-24,3.2846392954815538,fock,73,True
cat_even,BA3,concurrent,316.2277660168379,1.9551114949784008,4.157269314728294,5.740714296273914e-25,0.49604965669181156,fock,212,True
cat_even,BA3,concurrent,383.1186849557285,0.9130574356463572,6.722434513337944,5.452681186883571e-25,0.5708245709809014,fock,83,True
cat_even,BA3,concurrent,464.15888336127773,0.425584997186887,7.923712028472254,6.071997926223814e-25,0.7701184023336964,fock,73,True
cat_even,BA3,concurrent,562.341325190349,0.19810633841316985,8.248354917860867,7.199841277933638e-25,1.1063235122426962,fock,73,True
cat_even,BA3,concurrent,681.2920690579608,0.09213307477274686,8.322381526378587,8.675426829951642e-25,1.6150404516700918,fock,73,True
cat_even,BA3,concurrent,825.4041852680182,0.04282157580077135,8.338577223761144,1.0493293278156798e-24,2.3666699570157865,fock,73,True
cat_even,BA3,concurrent,1000.0,0.019894140793964385,8.342085073043888,1.2704450254140542e-24,3.4714834328701945,fock,73,True
cat_even,BA3,detection,316.2277660168379,1.9551114949784008,2.2947512855864476,7.726845035248776e-25,0.6676693228809134,fock,212,True
cat_even,BA3,detection,383.1186849557285,0.9130574356463572,4.668032605597854,6.543444984282405e-25,0.6850133077420818,fock,83,True
cat_even,BA3,detection,464.15888336127773,0.425584997186887,6.572034246187016,6.667239367121267e-25,0.8456135512182148,fock,73,True
cat_even,BA3,detection,562.341325190349,0.19810633841316985,7.243189668183517,7.683191599540926e-25,1.1805948475126984,fock,73,True
cat_even,BA3,detection,681.2920690579608,0.09213307477274686,7.407758307488635,9.195413424883526e-25,1.7118425343344053,fock,73,True
cat_even,BA3,detection,825.4041852680182,0.04282157580077135,7.444364790406449,1.110564957040757e-24,2.5047815299455434,fock,73,True
cat_even,BA3,detection,1000.0,0.019894140793964385,7.4523223203114295,1.3441488633800867e-24,3.672878729258279,fock,73,True
fock,BA1,injection,10.0,97079.71751816789,9.404444438314657,5.41657740067824e-26,0.0014800765348492978,fock (kappa-independent),73,True
fock,BA1,injection,12.115276586285882,64666.33333740737,9.404444438314657,5.477933474506641e-26,0.0018134655385072711,fock (kappa-independent),73,True
fock,BA1,injection,14.677992676220699,42661.77822750102,9.404444438314657,5.566767228097683e-26,0.002232692679748937,fock (kappa-independent),73,True
fock,BA1,injection,17.78279410038923,27774.396025481048,9.404444438314657,5.69464811948919e-26,0.002767108022715053,fock (kappa-independent),73,True
fock,BA1,injection,21.544346900318832,17764.537446089365,9.404444438314657,5.877314356144053e-26,0.003459963150363521,fock (kappa-independent),73,True
fock,BA1,injection,26.10157215682536,11105.35318349556,9.404444438314657,6.13559028675406e-26,0.0043760496204745675,fock (kappa-independent),73,True
fock,BA1,injection,31.622776601683793,6749.487979912539,9.404444438314657,6.496116296889011e-26,0.005613232243578843,fock (kappa-independent),73,True
fock,BA1,injection,38.311868495572874,3969.586460544283,9.404444438314657,6.99170730784181e-26,0.007319405238698502,fock (kappa-independent),73,True
fock,BA1,injection,46.41588833612777,2252.376878641662,9.404444438314657,7.661291880978567e-26,0.009716903620322242,fock (kappa-independent),73,True
fock,BA1,injection,56.23413251903491,1232.2002252896486,9.404444438314657,8.549654473447588e-26,0.013137350394814075,fock (kappa-independent),73,True
fock,BA1,injection,68.12920690579611,651.1800343107965,9.404444438314657,9.707453835929089e-26,0.018071653343461922,fock (kappa-independent),73,True
fock,BA1,injection,82.54041852680182,333.75582333615046,9.404444438314657,1.119201059847748e-25,0.02524259499842326,fock (kappa-independent),73,True
fock,BA1,injection,100.0,166.75783567172073,9.404444438314657,1.3069112020118074e-25,0.035711270423037955,fock (kappa-independent),73,True
fock,BA1,injection,121.15276586285876,81.65466420304968,9.404444438314657,1.5415775373058931e-25,0.05103380228787688,fock (kappa-independent),73,True
fock,BA1,injection,146.7799267622069,39.37455562134677,9.404444438314657,1.832376469022689e-25,0.07349208905810874,fock (kappa-independent),73,True
fock,BA1,injection,177.82794100389228,18.773411876910597,9.404444438314657,2.190370598142579e-25,0.10643312681773166,fock (kappa-independent),73,True
fock,BA1,injection,215.44346900318823,8.87845779448332,9.404444438314657,2.6289789259982064e-25,0.1547674610517823,fock (kappa-independent),73,True
fock,BA1,injection,261.0157215682536,4.174744780956828,9.404444438314657,3.164518023225096e-25,0.2257009879622394,fock (kappa-independent),73,True
fock,BA1,injection,316.2277660168379,1.9551114949784008,9.404444438314657,3.816835481798071e-25,0.3298091200295328,fock,73,True
fock,BA1,injection,383.1186849557285,0.9130574356463572,9.404444438314657,4.610062605966893e-25,0.48261340046366785,fock,73,True
fock,BA1,injection,464.15888336127773,0.425584997186887,9.404444438314657,5.573517689749789e-25,0.7068955870474204,fock,73,True
fock,BA1,injection,562.341325190349,0.19810633841316985,9.404444438314657,6.742795990369874e-25,1.0360941935296264,fock,73,True
fock,BA1,injection,681.2920690579608,0.09213307477274686,9.404444438314657,8.161088538246603e-25,1.5192898721045258,fock,73,True
fock,BA1,injection,825.4041852680182,0.04282157580077135,9.404444438314657,9.880779695390339e-25,2.2285229085943863,fock,73,True
fock,BA1,injection,1000.0,0.019894140793964385,9.404444438314657,1.1965383201001146e-24,3.2695338026673895,fock,73,True
fock,BA1,concurrent,316.2277660168379,1.9551114949784008,4.305419927865926,5.641079950599309e-25,0.48744034774245654,fock,212,True
fock,BA1,concurrent,383.1186849557285,0.9130574356463572,6.904022197031881,5.380495918098265e-25,0.5632677152482333,fock,83,True
fock,BA1,concurrent,464.15888336127773,0.425584997186887,8.021715432271149,6.034792342874035e-25,0.7653995758855714,fock,73,True
fock,BA1,concurrent,562.341325190349,0.19810633841316985,8.329582889546407,7.164649763516625e-25,1.1009160041702204,fock,73,True
fock,BA1,concurrent,681.2920690579608,0.09213307477274686,8.400474662276876,8.63500809102507e-25,1.6075159921073026,fock,73,True
fock,BA1,concurrent,825.4041852680182,0.04282157580077135,8.41602269497785,1.0444901283902552e-24,2.3557555685654026,fock,73,True
fock,BA1,concurrent,1000.0,0.019894140793964385,8.419392200870496,1.2645989413543444e-24,3.45550904314496,fock,73,True
fock,BA1,detection,316.2277660168379,1.9551114949784008,3.846892402758289,5.967810079941953e-25,0.5156727871440283,fock,212,True
fock,BA1,detection,383.1186849557285,0.9130574356463572,6.168743347108672,5.692133076882271e-25,0.5958920593768616,fock,83,True
fock,BA1,detection,464.15888336127773,0.425584997186887,7.167402174346551,6.384326208838076e-25,0.8097313536115155,fock,73,True
fock,BA1,detection,562.341325190349,0.19810633841316985,7.4424817256544635,7.579624726724009e-25,1.1646808207913082,fock,73,True
fock,BA1,detection,681.2920690579608,0.09213307477274686,7.505823519601874,9.135145890238808e-25,1.7006229703542672,fock,73,True
fock,BA1,detection,825.4041852680182,0.04282157580077135,7.519715686058386,1.1049867704774468e-24,2.492200421037155,fock,73,True
fock,BA1,detection,1000.0,0.019894140793964385,7.5227263393491235,1.3378442382301397e-24,3.6556513787467013,fock,73,True
fock,BA2,injection,10.0,97079.71751816789,9.404444438314657,5.41657740067824e-26,0.0014800765348492978,fock (kappa-independent),73,True
fock,BA2,injection,12.115276586285882,64666.33333740737,9.404444438314657,5.477933474506641e-26,0.0018134655385072711,fock (kappa-independent),73,True
fock,BA2,injection,14.677992676220699,42661.77822750102,9.404444438314657,5.566767228097683e-26,0.002232692679748937,fock (kappa-independent),73,True
fock,BA2,injection,17.78279410038923,27774.396025481048,9.404444438314657,5.69464811948919e-26,0.002767108022715053,fock (kappa-independent),73,True
fock,BA2,injection,21.544346900318832,17764.537446089365,9.404444438314657,5.877314356144053e-26,0.003459963150363521,fock (kappa-independent),73,True
fock,BA2,injection,26.10157215682536,11105.35318349556,9.404444438314657,6.13559028675406e-26,0.0043760496204745675,fock (kappa-independent),73,True
fock,BA2,injection,31.622776601683793,6749.487979912539,9.404444438314657,6.496116296889011e-26,0.005613232243578843,fock (kappa-independent),73,True
fock,BA2,injection,38.311868495572874,3969.586460544283,9.404444438314657,6.99170730784181e-26,0.007319405238698502,fock (kappa-independent),73,True
fock,BA2,injection,46.41588833612777,2252.376878641662,9.404444438314657,7.661291880978567e-26,0.009716903620322242,fock (kappa-independent),73,True
fock,BA2,injection,56.23413251903491,1232.2002252896486,9.404444438314657,8.549654473447588e-26,0.013137350394814075,fock (kappa-independent),73,True
fock,BA2,injection,68.12920690579611,651.1800343107965,9.404444438314657,9.707453835929089e-26,0.018071653343461922,fock (kappa-independent),73,True
fock,BA2,injection,82.54041852680182,333.75582333615046,9.404444438314657,1.119201059847748e-25,0.02524259499842326,fock (kappa-independent),73,True
fock,BA2,injection,100.0,166.75783567172073,9.404444438314657,1.3069112020118074e-25,0.035711270423037955,fock (kappa-independent),73,True
fock,BA2,injection,121.15276586285876,81.65466420304968,9.404444438314657,1.5415775373058931e-25,0.05103380228787688,fock (kappa-independent),73,True
fock,BA2,injection,146.7799267622069,39.37455562134677,9.404444438314657,1.832376469022689e-25,0.07349208905810874,fock (kappa-independent),73,True
fock,BA2,injection,177.82794100389228,18.773411876910597,9.404444438314657,2.190370598142579e-25,0.10643312681773166,fock (kappa-independent),73,True
fock,BA2,injection,215.44346900318823,8.87845779448332,9.404444438314657,2.6289789259982064e-25,0.1547674610517823,fock (kappa-independent),73,True
fock,BA2,injection,261.0157215682536,4.174744780956828,9.404444438314657,3.164518023225096e-25,0.2257009879622394,fock (kappa-independent),73,True
fock,BA2,injection,316.2277660168379,1.9551114949784008,9.404444438314657,3.816835481798071e-25,0.3298091200295328,fock,73,True
fock,BA2,injection,383.1186849557285,0.9130574356463572,9.404444438314657,4.610062605966893e-25,0.48261340046366785,fock,73,True
fock,BA2,injection,464.15888336127773,0.425584997186887,9.404444438314657,5.573517689749789e-25,0.7068955870474204,fock,73,True
fock,BA2,injection,562.341325190349,0.19810633841316985,9.404444438314657,6.742795990369874e-25,1.0360941935296264,fock,73,True
fock,BA2,injection,681.2920690579608,0.09213307477274686,9.404444438314657,8.161088538246603e-25,1.5192898721045258,fock,73,True
fock,BA2,injection,825.4041852680182,0.04282157580077135,9.404444438314657,9.880779695390339e-25,2.2285229085943863,fock,73,True
fock,BA2,injection,1000.0,0.019894140793964385,9.404444438314657,1.1965383201001146e-24,3.2695338026673895,fock,73,True
fock,BA2,concurrent,10.0,97079.71751816789,8.42032025054198,5.724363728512761e-26,0.001564178964829947,fock (kappa-independent),73,True
fock,BA2,concurrent,12.115276586285882,64666.33333740737,8.42032025054198,5.78920624022565e-26,0.0019165121410872903,fock (kappa-independent),73,True
fock,BA2,concurrent,14.677992676220699,42661.77822750102,8.42032025054198,5.883087796660258e-26,0.0023595610378004425,fock (kappa-independent),73,True
fock,BA2,concurrent,17.78279410038923,27774.396025481048,8.42032025054198,6.018235267489303e-26,0.0029243434786186766,fock (kappa-independent),73,True
fock,BA2,concurrent,21.544346900318832,17764.537446089365,8.42032025054198,6.211281152774739e-26,0.0036565687323976298,fock (kappa-independent),73,True
fock,BA2,concurrent,26.10157215682536,11105.35318349556,8.42032025054198,6.48423310375151e-26,0.004624710009401875,fock (kappa-independent),73,True
fock,BA2,concurrent,31.622776601683793,6749.487979912539,8.42032025054198,6.865245293357352e-26,0.005932193095004528,fock (kappa-independent),73,True
fock,BA2,concurrent,38.311868495572874,3969.586460544283,8.42032025054198,7.38899728606772e-26,0.007735316005536189,fock (kappa-independent),73,True
fock,BA2,concurrent,46.41588833612777,2252.376878641662,8.42032025054198,8.096629681970676e-26,0.010269047504178948,fock (kappa-independent),73,True
fock,BA2,concurrent,56.23413251903491,1232.2002252896486,8.42032025054198,9.035471726664889e-26,0.013883854420582984,fock (kappa-independent),73,True
fock,BA2,concurrent,68.12920690579611,651.1800343107965,8.42032025054198,1.025906075442519e-25,0.019098539402504684,fock (kappa-independent),73,True
fock,BA2,concurrent,82.54041852680182,333.75582333615046,8.42032025054198,1.1827974527057006e-25,0.02667695567396828,fock (kappa-independent),73,True
fock,BA2,concurrent,100.0,166.75783567172073,8.42032025054198,1.3811738534829457e-25,0.0377404929325208,fock (kappa-independent),73,True
fock,BA2,concurrent,121.15276586285876,81.65466420304968,8.42032025054198,1.6291746404544888e-25,0.05393369745039255,fock (kappa-independent),73,True
fock,BA2,concurrent,146.7799267622069,39.37455562134677,8.42032025054198,1.9364976479317652e-25,0.0776681320725131,fock (kappa-independent),73,True
fock,BA2,concurrent,177.82794100389228,18.773411876910597,8.42032025054198,2.314834087377421e-25,0.11248097933417008,fock (kappa-independent),73,True
fock,BA2,concurrent,215.44346900318823,8.87845779448332,8.42032025054198,2.778365468408919e-25,0.16356181678266052,fock (kappa-independent),73,True
fock,BA2,concurrent,261.0157215682536,4.174744780956828,8.42032025054198,3.3443355186074478e-25,0.23852600145965988,fock (kappa-independent),73,True
fock,BA2,concurrent,316.2277660168379,1.9551114949784008,8.42032025054198,4.0337196302169656e-25,0.34854987280221794,fock,73,True
fock,BA2,concurrent,383.1186849557285,0.9130574356463572,8.42032025054198,4.872020321257755e-25,0.5100369551005578,fock,73,True
fock,BA2,concurrent,464.15888336127773,0.425584997186887,8.42032025054198,5.890221839982006e-25,0.7470635345916593,fock,73,True
fock,BA2,concurrent,562.341325190349,0.19810633841316985,8.42032025054198,7.125942073901035e-25,1.0949682026183216,fock,73,True
fock,BA2,concurrent,681.2920690579608,0.09213307477274686,8.42032025054198,8.62482629855347e-25,1.6056205226353717,fock,73,True
fock,BA2,concurrent,825.4041852680182,0.04282157580077135,8.42032025054198,1.0442235514004743e-24,2.3551543276239535,fock,73,True
fock,BA2,concurrent,1000.0,0.019894140793964385,8.42032025054198,1.2645292502418653e-24,3.4553186125969635,fock,73,True
fock,BA2,detection,316.2277660168379,1.9551114949784008,3.846892402758272,5.967810079941966e-25,0.5156727871440294,fock,212,True
fock,BA2,detection,383.1186849557285,0.9130574356463572,6.1687433471086734,5.69213307688227e-25,0.5958920593768615,fock,83,True
fock,BA2,detection,464.15888336127773,0.425584997186887,7.1674021743465515,6.384326208838075e-25,0.8097313536115154,fock,73,True
fock,BA2,detection,562.341325190349,0.19810633841316985,7.442481725654456,7.579624726724013e-25,1.1646808207913089,fock,73,True
fock,BA2,detection,681.2920690579608,0.09213307477274686,7.505823519601867,9.135145890238813e-25,1.7006229703542683,fock,73,True
fock,BA2,detection,825.4041852680182,0.04282157580077135,7.5197156860583725,1.104986770477448e-24,2.492200421037157,fock,73,True
fock,BA2,detection,1000.0,0.019894140793964385,7.52272633934911,1.3378442382301406e-24,3.655651378746704,fock,73,True
fock,BA3,injection,10.0,97079.71751816789,9.404444438314657,5.41657740067824e-26,0.0014800765348492978,fock (kappa-independent),73,True
fock,BA3,injection,12.115276586285882,64666.33333740737,9.404444438314657,5.477933474506641e-26,0.0018134655385072711,fock (kappa-independent),73,True
fock,BA3,injection,14.677992676220699,42661.77822750102,9.404444438314657,5.566767228097683e-26,0.002232692679748937,fock (kappa-independent),73,True
fock,BA3,injection,17.78279410038923,27774.396025481048,9.404444438314657,5.69464811948919e-26,0.002767108022715053,fock (kappa-independent),73,True
fock,BA3,injection,21.544346900318832,17764.537446089365,9.404444438314657,5.877314356144053e-26,0.003459963150363521,fock (kappa-independent),73,True
